,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,text,mark
128,128.0,128.0,128.0,128.0,,"ЕҢ БИРИНШИ ƏКЕ МЕН АНАСЫ ӨЗДЕРИ АЛЛАНЫҢ ДІНИН БИЛИП ШАРИҒАТПЕН ҰЛ ҚВЗДАРВНА ТƏРБИЕ БЕРИП ӨСИРСЕ БАЛДАРДА ҚЫЗДАРДА БЫЛЫҚҚАДА КУНАЛИ ИСТЕРГЕ ЖАМАНДЫҚТАРҒА АДАСЫП ӨЗГЕЛЕРГЕ ЕРИП КЕТПЕС ЕДИ. АЛЛАНЫҢ ИСЛАМ ДІНИ ОЛ ХАҚ ДІН МЕЙІРІМДІЛІК ПЕН ТЕК БЕЙБІТШИЛИККЕ ШАҚЫРАТЫН ДІН. УАХАБИСТТЕР ӨЗГЕ ҰЛТТАРДЫҢ ТЕРРОРИСТЕРИ ҚАЗАҚТАРДЫҢ ДІНИ БИЛИМСИЗДИГИН АТА АНАНЫҢ БАЛДАРЫН ҚАРАУСЫЗ ҚАЛДЫРҒАНЫН ПАЙДАЛАНЫП ЖАСТАРДЫ АДАСТЫРЫП ӨЗ МУДДЕЛЕРИНЕ ПАЙДАЛАНЫП ЖАТҚАН ИСЛАМ АТЫН ЖАМЫЛҒАН ҚОЙ ТЕРИСИН ЖАМЫЛҒАН ҚАСҚЫРДАЙ ИСЛАМ ДИНИНЕ  ЕШ ҚАТЫСЫ ЖОҚ БАР БОЛҒАНЫ ТЕРРОРИСТТЕРДІҢ САЯСАТЫ. АЛ БИЗДИҢ ЖАСТАРЫМЫЗ АҚИҚАТТЫ АЛЛАНЫҢ ИСЛАМ ДІНИН ІЗДЕП СОЛАРДЫҢ ҚҰРБАНЫ БОЛУДА. ДУНИЕ ЖУЗИНДЕ НЕ БОЛСАДА БАРИ САЯСАТ. СОНДЫҚТАН АРБИР АТА АНА ҰЛ ҚЫЗДАРЫНА ӨЗГЕДЕН УЙРЕНГЕНШЕ ӨЗДЕРИ УЙРЕНИП МЕШИТТЕН ИСЛАМ ДІНИН ИМАМДАРДАН ҚМДБ-НЫҢ ҰЛ ҚЫЗДАРЫНЫҢ ҚҰЛАҒЫНА ҚҰЙЫП САНАЛАРЫНА СИҢИРИП ОТЫРУЛАРЫ КЕРЕК. ИСЛАМ ДІНИН АТА АНАСЫНАН БИЛИП ӨСКЕН БАЛА  ХАҚТЫ ОЛ ЕШҚАШАН ӨЗГЕЛЕРГЕ ЕРИП САЯСАТТЫҢ ҚҰРБАНЫ ТЕРРОРИСТТЕРДИҢ ҚОЛ ШОҚПАРЫ БОЛЫП КЕТПЕЙДИ!!! АРБИР АТА АНА ӨЗ БАЛАСЫНА ЖАУАПТЫ ЕКИ ДУНИЕДЕДЕ ЖАҚСЫҒА УЙРЕТСЕ ЖАҚСЫНЫҢ УЛГИСИ БОЛА АЛСА ЖАҚСЫЛЫҒЫН ЖЕМИСИН КӨРЕДИ ЕШТЕҢЕ УЙРЕТПЕСЕ ЖАҚСЫ УЛГИ БОЛА АЛМАСА ТЕК ЗАРЫН ШЕГЕДИ. АЛЛАҺ ҚАСИЕТТИ ҚҰРАНДА ПЕНДЕЛЕРИН ТЕК ЖАҚСЫЛЫҚҚА БҰЙЫРЫП ҚАНДАЙ БҰЙРЫҚ ҚАНДАЙ ТЫЙЫМ БОЛСАДА, ЖАҚСЫЛЫҚҚА ШАҚЫРЫП ҚАНДАЙ АМАЛ БОЛСАДА БАРЛЫҚ ЖАМАНДЫҚ АТАУЛЫДАН ТЫЙЫП ҚОРҒАП ЕСКЕРТКЕН. ЕГЕР АЙЕЛ АДАМДАРҒА ЖАУЛЫҚ КИУГЕ БУЙЫРСА АЛЛАҺ ҚҰРАНДА БАРЛЫҚ КӨРСЕҚЫЗАРЛЫҚТАН ЗИНАДАН ҚОРҒАУ УШИН. ОДАН ҚОРҚАТЫН ЕШТЕҢЕ ЖОҚ ЖАУЛЫҚ ЖАПСА АРЫН САҚТАП АЛЛАНЫҢ БҰЙРЫҒЫН ОРЫНДАП ЖУР  АЙЕЛ ЗАТЫ. ЕРЛЕР САҚАЛ ҚОЙСА ЕРКЕК ЕКЕНИН АЙЕЛДЕН АЙЫРМАШЫЛЫҒЫ БАР ЕКЕНИН БИЛДИРИП ЖУР АРИНЕ ПАРЫЗ ЕМЕС АМАЛ БИРАҚ САҚАЛ ЕР АДАМНЫҢ ЕРКЕК ЕКЕНИН КӨРСЕТЕДИ. АЙЕЛ АДАМ ЕРКЕККЕ АЛ ЕР КИСИ АЙЕЛ АДАМҒА УҚСАМАУЫ КЕРЕК ИСЛАМ ДИНИНДЕ БАРЛЫҚ АДАМЗАТҚА ТИІСТИ АЙТЫЛҒАН ҚҰРАНДА АЛЛАҺ ЛАҒЫНЕТТЕГЕН ҚАРҒЫС БОЛСЫН ДЕГЕН ЕРКЕККЕ УҚСАП ЖУРГЕН АЙЕЛГЕ. АЙЕЛ КИСИНИҢ ЕР КИСИГЕ УҚСАП ЖУРГЕНГЕ. БҰЛ ЖЕРДЕ ЖУРИС ТУРИСЫ КИІМІ ТУР КЕЛБЕТИ ИС ҚЫЙМЫЛЫ БАРЛЫҒЫ КИРЕД.<br>ИСЛАМ ДІНИНЕ МҰСЫЛМАНДАРҒА ЖАЛА ЖАУЫП ҚАРАЛАП БОСҚА ӨЗДЕРИҢЕ КУНА АРТПАҢДАР АЛЛАҺ ҚҰДИРЕТТИ БАРИН КӨРУШИ БИЛУШІ ЖƏНЕ ЕСТУШИ. ОСЫ ЖАЛҒАН ӨМИРДЕДЕ АХИРЕТТЕ ЕШКИМ ЕШКИМ УШИН ЖАУАП БЕРМЕЙДИ СОНЫ ҰМЫТПАҒАНЫМЫЗ ЖӨН.",0
129,129.0,129.0,129.0,129.0,,مۇسلماندارغا ەڭ قاۋىپتى توپ ناماز وقىماسامدا جۇرەگىم تازا دەيتىن مۇرجي توبى، مۇرجيلار قىبلاغا قاراغان ياھۇدتاندا بەتەر،,0
130,130.0,130.0,130.0,130.0,,Алла ози сактасын сідік ірің иттерден малғұн иттер каншама жазыксыз жастарды құртып өмірлерін сындырып мрази баска елде отырп алып ірітіп шірітіп,0
131,131.0,131.0,131.0,131.0,,"Вахабиттер салафиттердңн ауыздарына ағызып,көттеріне ағаш  тығу керек.",0
132,132.0,132.0,132.0,132.0,,8 аз ондайларга 35 жыл беру керек болмаса манги баки бас бостандығына айыру керек типа такуа сымактар,0
133,133.0,133.0,133.0,133.0,,"Басы жоқ аяғы жоқ ,не қойылым,мағынасы бар бірақ дұрыс жеткізе алмадыңыздар",0
134,134.0,134.0,134.0,134.0,,Сақалдылар мен хиджап тағылар  адасқанда сақалсыздар мен жалаңбастар тура жолдама аузубилла қоғам қашан реттеледі екен,0
135,135.0,135.0,135.0,135.0,,"не увлекайтесь пацаны , это не игрушки",0
136,136.0,136.0,136.0,136.0,,Алла сактасын! жумактын килти ананын аягынын астында жумакты ешкайдан издемендеп дегенгой. каншалыкты аке шешеге ауыр. сондай болсын деп тарбие берген жокгой аке шеше. санасына бермесе аке шешенин жазыгы не. казактар ойланайык.,0
137,137.0,137.0,137.0,137.0,,казак жастары .))) казак елiнiн болашагы екенiмiздi естен шыгармайыкшы.ата анамызды ойлайык.,0
138,138.0,138.0,138.0,138.0,,дұрыс осындайдың алдын алу керек,0
139,139.0,139.0,139.0,,,Сирияда болып жатқан соғыс дұрыс соғыс капірлерге тағутарға қарсы соғыс болып жатыр қай ел өзіні мұсылман елміз дес бірақ ол елде шариғат заңымен басқармаса ол елді басқарып жатқандар тағут мүшрік есептеледі,0
140,140.0,140.0,140.0,,,Біреугедін көніліне  күлкі білеуіне мұң ұялататын корініс . Аллах адастырмасын бәрімізде бала бар жаман жазбаныздар,0
141,141.0,141.0,141.0,,,8жыл коршиси сол баягы халатпен жур))),0
142,142.0,142.0,142.0,,,Ои кешириниздер абаиланыздар,0
143,143.0,143.0,143.0,,,Абаила,0
144,144.0,144.0,144.0,,,Қойыңыздар бұл жерде ата ананың түк кінәсі жоқ ол ортаға байланысты олай анасының көзінше айтуға болмайды ана жүрегі көтермейді ондай сөзді оның орнына өздеріңізді қойып көріңіздер обал ғой кім болсада баласын жамандыққа қисын,0
145,145.0,145.0,145.0,,,Алла сактасн,0
146,146.0,146.0,146.0,,,Өздерің жұректерің ненің жақсы жаман екенін біледіғо не дін туралы бастарыңды қатырасыңдар тыныш өмір сүріңдершеіш семіздікті тек қойғана көтерген соны ұмытпаңдар,0
147,147.0,147.0,147.0,,,мəні жоқ мағанасы жоқ.Түсініксіз,0
148,148.0,148.0,148.0,,,Емшегі жабық ана табылмадыма,0
149,149.0,149.0,149.0,,,"Әкен өледі сакал өсірме ,аган өледі мурт өсірме деушеді бурынгы аталар   осындаи пәленін алдын алган екенгой,әдеп гурыпка салтсанага калкалай керек әитпесе  адасамыз ,салт гасырлар бойы сарапталган кодымыз гой осынын кашан кәдіріне жетеміз.",0
150,150.0,150.0,150.0,,,Не басы жок не аягы жок.режисерларымызда бир роликти тусиникте етип тусире алмайды ал киноларды айтпайак койайык,0
151,151.0,151.0,151.0,,,Оданда балык аулап журмисинба рахатко сол,0
152,152.0,152.0,152.0,,,Иман жүректе,0
153,153.0,153.0,153.0,,,Ата анасы кыйын болды аке шеше жылмасын,0
154,154.0,154.0,154.0,,,Бахабист  демендер.,0
155,155.0,155.0,155.0,,,Ай котти кысып жургенге не жетсин,0
156,156.0,156.0,156.0,,,Жазыксыз Ана байгус киналады.,0
157,157.0,157.0,157.0,,,тупой,0
158,158.0,158.0,158.0,,,Құдайым Аллам Жаратқан ием сақтай гөр.,0
159,159.0,159.0,159.0,,,Ана отирик сакал не ол биконсник,0
160,160.0,160.0,160.0,,,Актёрлар емес мыналар мен жаксы ойнаймын ба деп калдым гой,0
161,161.0,161.0,161.0,,,"Омиримде тойдан саркытсыз кайткан аке-шешени кордим,😂",0
162,162.0,162.0,162.0,,,"БАЛАҢА ДІНДІ ӨЗІҢ ҮЙРЕТПЕСЕҢ , ЕРТЕҢ  САУСАҒЫҢДЫ ШАЙНАЙСЫң.",0
163,163.0,163.0,163.0,,,сириямен соғысғанша еліңді қорға арамдар,0
164,164.0,164.0,164.0,,,"Кетші кырткан видео ғой, баскаша тусире алмадындарма ))) ай әйтеуір бурмалап тусиресиндер",0
165,165.0,165.0,165.0,,,"Осындай видиолар көп болса екен,<br>Қайдағы жоқ Америка мен Шет елдің ютубын дамытқанша осы өзіміздің Қазақтың дəрежесін көтерейік,<br>Дұрыс тəрбие бəрі-бəрі ата-анаға байланысты ойнайық бауырлар Сирияға кетіп адаспайықшы,<br>Өзіміздің ата-бабамыз оқыған Намаз жолымен жүрейікші!!!",0
166,166.0,166.0,166.0,,,Ассалаумагалейкум. Мен жакында Араб амирлигинде болдым. Ол жакта биздикилер секилди сакалдарын кылтитып журген мусылман жок.  Бир адам жок балагын кесип журген.,0
167,167.0,167.0,167.0,,,"ЕҢ БИРИНШИ ƏКЕ МЕН АНАСЫ ӨЗДЕРИ АЛЛАНЫҢ ДІНИН БИЛИП ШАРИҒАТПЕН ҰЛ ҚВЗДАРВНА ТƏРБИЕ БЕРИП ӨСИРСЕ БАЛДАРДА ҚЫЗДАРДА БЫЛЫҚҚАДА КУНАЛИ ИСТЕРГЕ ЖАМАНДЫҚТАРҒА АДАСЫП ӨЗГЕЛЕРГЕ ЕРИП КЕТПЕС ЕДИ. АЛЛАНЫҢ ИСЛАМ ДІНИ ОЛ ХАҚ ДІН МЕЙІРІМДІЛІК ПЕН ТЕК БЕЙБІТШИЛИККЕ ШАҚЫРАТЫН ДІН. УАХАБИСТТЕР ӨЗГЕ ҰЛТТАРДЫҢ ТЕРРОРИСТЕРИ ҚАЗАҚТАРДЫҢ ДІНИ БИЛИМСИЗДИГИН АТА АНАНЫҢ БАЛДАРЫН ҚАРАУСЫЗ ҚАЛДЫРҒАНЫН ПАЙДАЛАНЫП ЖАСТАРДЫ АДАСТЫРЫП ӨЗ МУДДЕЛЕРИНЕ ПАЙДАЛАНЫП ЖАТҚАН ИСЛАМ АТЫН ЖАМЫЛҒАН ҚОЙ ТЕРИСИН ЖАМЫЛҒАН ҚАСҚЫРДАЙ ИСЛАМ ДИНИНЕ  ЕШ ҚАТЫСЫ ЖОҚ БАР БОЛҒАНЫ ТЕРРОРИСТТЕРДІҢ САЯСАТЫ. АЛ БИЗДИҢ ЖАСТАРЫМЫЗ АҚИҚАТТЫ АЛЛАНЫҢ ИСЛАМ ДІНИН ІЗДЕП СОЛАРДЫҢ ҚҰРБАНЫ БОЛУДА. ДУНИЕ ЖУЗИНДЕ НЕ БОЛСАДА БАРИ САЯСАТ. СОНДЫҚТАН АРБИР АТА АНА ҰЛ ҚЫЗДАРЫНА ӨЗГЕДЕН УЙРЕНГЕНШЕ ӨЗДЕРИ УЙРЕНИП МЕШИТТЕН ИСЛАМ ДІНИН ИМАМДАРДАН ҚМДБ-НЫҢ ҰЛ ҚЫЗДАРЫНЫҢ ҚҰЛАҒЫНА ҚҰЙЫП САНАЛАРЫНА СИҢИРИП ОТЫРУЛАРЫ КЕРЕК. ИСЛАМ ДІНИН АТА АНАСЫНАН БИЛИП ӨСКЕН БАЛА  ХАҚТЫ ОЛ ЕШҚАШАН ӨЗГЕЛЕРГЕ ЕРИП САЯСАТТЫҢ ҚҰРБАНЫ ТЕРРОРИСТТЕРДИҢ ҚОЛ ШОҚПАРЫ БОЛЫП КЕТПЕЙДИ!!! АРБИР АТА АНА ӨЗ БАЛАСЫНА ЖАУАПТЫ ЕКИ ДУНИЕДЕДЕ ЖАҚСЫҒА УЙРЕТСЕ ЖАҚСЫНЫҢ УЛГИСИ БОЛА АЛСА ЖАҚСЫЛЫҒЫН ЖЕМИСИН КӨРЕДИ ЕШТЕҢЕ УЙРЕТПЕСЕ ЖАҚСЫ УЛГИ БОЛА АЛМАСА ТЕК ЗАРЫН ШЕГЕДИ. АЛЛАҺ ҚАСИЕТТИ ҚҰРАНДА ПЕНДЕЛЕРИН ТЕК ЖАҚСЫЛЫҚҚА БҰЙЫРЫП ҚАНДАЙ БҰЙРЫҚ ҚАНДАЙ ТЫЙЫМ БОЛСАДА, ЖАҚСЫЛЫҚҚА ШАҚЫРЫП ҚАНДАЙ АМАЛ БОЛСАДА БАРЛЫҚ ЖАМАНДЫҚ АТАУЛЫДАН ТЫЙЫП ҚОРҒАП ЕСКЕРТКЕН. ЕГЕР АЙЕЛ АДАМДАРҒА ЖАУЛЫҚ КИУГЕ БУЙЫРСА АЛЛАҺ ҚҰРАНДА БАРЛЫҚ КӨРСЕҚЫЗАРЛЫҚТАН ЗИНАДАН ҚОРҒАУ УШИН. ОДАН ҚОРҚАТЫН ЕШТЕҢЕ ЖОҚ ЖАУЛЫҚ ЖАПСА АРЫН САҚТАП АЛЛАНЫҢ БҰЙРЫҒЫН ОРЫНДАП ЖУР  АЙЕЛ ЗАТЫ. ЕРЛЕР САҚАЛ ҚОЙСА ЕРКЕК ЕКЕНИН АЙЕЛДЕН АЙЫРМАШЫЛЫҒЫ БАР ЕКЕНИН БИЛДИРИП ЖУР АРИНЕ ПАРЫЗ ЕМЕС АМАЛ БИРАҚ САҚАЛ ЕР АДАМНЫҢ ЕРКЕК ЕКЕНИН КӨРСЕТЕДИ. АЙЕЛ АДАМ ЕРКЕККЕ АЛ ЕР КИСИ АЙЕЛ АДАМҒА УҚСАМАУЫ КЕРЕК ИСЛАМ ДИНИНДЕ БАРЛЫҚ АДАМЗАТҚА ТИІСТИ АЙТЫЛҒАН ҚҰРАНДА АЛЛАҺ ЛАҒЫНЕТТЕГЕН ҚАРҒЫС БОЛСЫН ДЕГЕН ЕРКЕККЕ УҚСАП ЖУРГЕН АЙЕЛГЕ. АЙЕЛ КИСИНИҢ ЕР КИСИГЕ УҚСАП ЖУРГЕНГЕ. БҰЛ ЖЕРДЕ ЖУРИС ТУРИСЫ КИІМІ ТУР КЕЛБЕТИ ИС ҚЫЙМЫЛЫ БАРЛЫҒЫ КИРЕД.<br>ИСЛАМ ДІНИНЕ МҰСЫЛМАНДАРҒА ЖАЛА ЖАУЫП ҚАРАЛАП БОСҚА ӨЗДЕРИҢЕ КУНА АРТПАҢДАР АЛЛАҺ ҚҰДИРЕТТИ БАРИН КӨРУШИ БИЛУШІ ЖƏНЕ ЕСТУШИ. ОСЫ ЖАЛҒАН ӨМИРДЕДЕ АХИРЕТТЕ ЕШКИМ ЕШКИМ УШИН ЖАУАП БЕРМЕЙДИ СОНЫ ҰМЫТПАҒАНЫМЫЗ ЖӨН.",0
168,168.0,168.0,168.0,,,مۇسلماندارغا ەڭ قاۋىپتى توپ ناماز وقىماسامدا جۇرەگىم تازا دەيتىن مۇرجي توبى، مۇرجيلار قىبلاغا قاراغان ياھۇدتاندا بەتەر،,0
169,169.0,169.0,169.0,,,Алла ози сактасын сідік ірің иттерден малғұн иттер каншама жазыксыз жастарды құртып өмірлерін сындырып мрази баска елде отырп алып ірітіп шірітіп,0
170,170.0,170.0,170.0,,,"Вахабиттер салафиттердңн ауыздарына ағызып,көттеріне ағаш  тығу керек.",0
171,171.0,171.0,171.0,,,8 аз ондайларга 35 жыл беру керек болмаса манги баки бас бостандығына айыру керек типа такуа сымактар,0
172,172.0,172.0,172.0,,,"Басы жоқ аяғы жоқ ,не қойылым,мағынасы бар бірақ дұрыс жеткізе алмадыңыздар",0
173,173.0,173.0,173.0,,,Сақалдылар мен хиджап тағылар  адасқанда сақалсыздар мен жалаңбастар тура жолдама аузубилла қоғам қашан реттеледі екен,0
174,174.0,174.0,174.0,,,"не увлекайтесь пацаны , это не игрушки",0
175,175.0,175.0,175.0,,,Алла сактасын! жумактын килти ананын аягынын астында жумакты ешкайдан издемендеп дегенгой. каншалыкты аке шешеге ауыр. сондай болсын деп тарбие берген жокгой аке шеше. санасына бермесе аке шешенин жазыгы не. казактар ойланайык.,0
176,176.0,176.0,176.0,,,казак жастары .))) казак елiнiн болашагы екенiмiздi естен шыгармайыкшы.ата анамызды ойлайык.,0
177,177.0,177.0,177.0,,,дұрыс осындайдың алдын алу керек,0
178,178.0,178.0,,,,Сирияда болып жатқан соғыс дұрыс соғыс капірлерге тағутарға қарсы соғыс болып жатыр қай ел өзіні мұсылман елміз дес бірақ ол елде шариғат заңымен басқармаса ол елді басқарып жатқандар тағут мүшрік есептеледі,0
179,179.0,179.0,,,,Біреугедін көніліне  күлкі білеуіне мұң ұялататын корініс . Аллах адастырмасын бәрімізде бала бар жаман жазбаныздар,0
180,180.0,180.0,,,,8жыл коршиси сол баягы халатпен жур))),0
181,181.0,181.0,,,,Ои кешириниздер абаиланыздар,0
182,182.0,182.0,,,,Абаила,0
183,183.0,183.0,,,,Қойыңыздар бұл жерде ата ананың түк кінәсі жоқ ол ортаға байланысты олай анасының көзінше айтуға болмайды ана жүрегі көтермейді ондай сөзді оның орнына өздеріңізді қойып көріңіздер обал ғой кім болсада баласын жамандыққа қисын,0
184,184.0,184.0,,,,Алла сактасн,0
185,185.0,185.0,,,,Өздерің жұректерің ненің жақсы жаман екенін біледіғо не дін туралы бастарыңды қатырасыңдар тыныш өмір сүріңдершеіш семіздікті тек қойғана көтерген соны ұмытпаңдар,0
186,186.0,186.0,,,,мəні жоқ мағанасы жоқ.Түсініксіз,0
187,187.0,187.0,,,,Емшегі жабық ана табылмадыма,0
188,188.0,188.0,,,,"Әкен өледі сакал өсірме ,аган өледі мурт өсірме деушеді бурынгы аталар   осындаи пәленін алдын алган екенгой,әдеп гурыпка салтсанага калкалай керек әитпесе  адасамыз ,салт гасырлар бойы сарапталган кодымыз гой осынын кашан кәдіріне жетеміз.",0
189,189.0,189.0,,,,Не басы жок не аягы жок.режисерларымызда бир роликти тусиникте етип тусире алмайды ал киноларды айтпайак койайык,0
190,190.0,190.0,,,,Оданда балык аулап журмисинба рахатко сол,0
191,191.0,191.0,,,,Иман жүректе,0
192,192.0,192.0,,,,Ата анасы кыйын болды аке шеше жылмасын,0
193,193.0,193.0,,,,Бахабист  демендер.,0
194,194.0,194.0,,,,Ай котти кысып жургенге не жетсин,0
195,195.0,195.0,,,,Жазыксыз Ана байгус киналады.,0
196,196.0,196.0,,,,тупой,0
197,197.0,197.0,,,,Құдайым Аллам Жаратқан ием сақтай гөр.,0
198,198.0,198.0,,,,Ана отирик сакал не ол биконсник,0
199,199.0,199.0,,,,Актёрлар емес мыналар мен жаксы ойнаймын ба деп калдым гой,0
200,200.0,200.0,,,,"Омиримде тойдан саркытсыз кайткан аке-шешени кордим,😂",0
201,201.0,201.0,,,,"БАЛАҢА ДІНДІ ӨЗІҢ ҮЙРЕТПЕСЕҢ , ЕРТЕҢ  САУСАҒЫҢДЫ ШАЙНАЙСЫң.",0
202,202.0,202.0,,,,сириямен соғысғанша еліңді қорға арамдар,0
203,203.0,203.0,,,,"Кетші кырткан видео ғой, баскаша тусире алмадындарма ))) ай әйтеуір бурмалап тусиресиндер",0
204,204.0,204.0,,,,"Осындай видиолар көп болса екен,<br>Қайдағы жоқ Америка мен Шет елдің ютубын дамытқанша осы өзіміздің Қазақтың дəрежесін көтерейік,<br>Дұрыс тəрбие бəрі-бəрі ата-анаға байланысты ойнайық бауырлар Сирияға кетіп адаспайықшы,<br>Өзіміздің ата-бабамыз оқыған Намаз жолымен жүрейікші!!!",0
205,205.0,205.0,,,,Ассалаумагалейкум. Мен жакында Араб амирлигинде болдым. Ол жакта биздикилер секилди сакалдарын кылтитып журген мусылман жок.  Бир адам жок балагын кесип журген.,0
