,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,text,mark
206,206.0,206.0,,,,"ЕҢ БИРИНШИ ƏКЕ МЕН АНАСЫ ӨЗДЕРИ АЛЛАНЫҢ ДІНИН БИЛИП ШАРИҒАТПЕН ҰЛ ҚВЗДАРВНА ТƏРБИЕ БЕРИП ӨСИРСЕ БАЛДАРДА ҚЫЗДАРДА БЫЛЫҚҚАДА КУНАЛИ ИСТЕРГЕ ЖАМАНДЫҚТАРҒА АДАСЫП ӨЗГЕЛЕРГЕ ЕРИП КЕТПЕС ЕДИ. АЛЛАНЫҢ ИСЛАМ ДІНИ ОЛ ХАҚ ДІН МЕЙІРІМДІЛІК ПЕН ТЕК БЕЙБІТШИЛИККЕ ШАҚЫРАТЫН ДІН. УАХАБИСТТЕР ӨЗГЕ ҰЛТТАРДЫҢ ТЕРРОРИСТЕРИ ҚАЗАҚТАРДЫҢ ДІНИ БИЛИМСИЗДИГИН АТА АНАНЫҢ БАЛДАРЫН ҚАРАУСЫЗ ҚАЛДЫРҒАНЫН ПАЙДАЛАНЫП ЖАСТАРДЫ АДАСТЫРЫП ӨЗ МУДДЕЛЕРИНЕ ПАЙДАЛАНЫП ЖАТҚАН ИСЛАМ АТЫН ЖАМЫЛҒАН ҚОЙ ТЕРИСИН ЖАМЫЛҒАН ҚАСҚЫРДАЙ ИСЛАМ ДИНИНЕ  ЕШ ҚАТЫСЫ ЖОҚ БАР БОЛҒАНЫ ТЕРРОРИСТТЕРДІҢ САЯСАТЫ. АЛ БИЗДИҢ ЖАСТАРЫМЫЗ АҚИҚАТТЫ АЛЛАНЫҢ ИСЛАМ ДІНИН ІЗДЕП СОЛАРДЫҢ ҚҰРБАНЫ БОЛУДА. ДУНИЕ ЖУЗИНДЕ НЕ БОЛСАДА БАРИ САЯСАТ. СОНДЫҚТАН АРБИР АТА АНА ҰЛ ҚЫЗДАРЫНА ӨЗГЕДЕН УЙРЕНГЕНШЕ ӨЗДЕРИ УЙРЕНИП МЕШИТТЕН ИСЛАМ ДІНИН ИМАМДАРДАН ҚМДБ-НЫҢ ҰЛ ҚЫЗДАРЫНЫҢ ҚҰЛАҒЫНА ҚҰЙЫП САНАЛАРЫНА СИҢИРИП ОТЫРУЛАРЫ КЕРЕК. ИСЛАМ ДІНИН АТА АНАСЫНАН БИЛИП ӨСКЕН БАЛА  ХАҚТЫ ОЛ ЕШҚАШАН ӨЗГЕЛЕРГЕ ЕРИП САЯСАТТЫҢ ҚҰРБАНЫ ТЕРРОРИСТТЕРДИҢ ҚОЛ ШОҚПАРЫ БОЛЫП КЕТПЕЙДИ!!! АРБИР АТА АНА ӨЗ БАЛАСЫНА ЖАУАПТЫ ЕКИ ДУНИЕДЕДЕ ЖАҚСЫҒА УЙРЕТСЕ ЖАҚСЫНЫҢ УЛГИСИ БОЛА АЛСА ЖАҚСЫЛЫҒЫН ЖЕМИСИН КӨРЕДИ ЕШТЕҢЕ УЙРЕТПЕСЕ ЖАҚСЫ УЛГИ БОЛА АЛМАСА ТЕК ЗАРЫН ШЕГЕДИ. АЛЛАҺ ҚАСИЕТТИ ҚҰРАНДА ПЕНДЕЛЕРИН ТЕК ЖАҚСЫЛЫҚҚА БҰЙЫРЫП ҚАНДАЙ БҰЙРЫҚ ҚАНДАЙ ТЫЙЫМ БОЛСАДА, ЖАҚСЫЛЫҚҚА ШАҚЫРЫП ҚАНДАЙ АМАЛ БОЛСАДА БАРЛЫҚ ЖАМАНДЫҚ АТАУЛЫДАН ТЫЙЫП ҚОРҒАП ЕСКЕРТКЕН. ЕГЕР АЙЕЛ АДАМДАРҒА ЖАУЛЫҚ КИУГЕ БУЙЫРСА АЛЛАҺ ҚҰРАНДА БАРЛЫҚ КӨРСЕҚЫЗАРЛЫҚТАН ЗИНАДАН ҚОРҒАУ УШИН. ОДАН ҚОРҚАТЫН ЕШТЕҢЕ ЖОҚ ЖАУЛЫҚ ЖАПСА АРЫН САҚТАП АЛЛАНЫҢ БҰЙРЫҒЫН ОРЫНДАП ЖУР  АЙЕЛ ЗАТЫ. ЕРЛЕР САҚАЛ ҚОЙСА ЕРКЕК ЕКЕНИН АЙЕЛДЕН АЙЫРМАШЫЛЫҒЫ БАР ЕКЕНИН БИЛДИРИП ЖУР АРИНЕ ПАРЫЗ ЕМЕС АМАЛ БИРАҚ САҚАЛ ЕР АДАМНЫҢ ЕРКЕК ЕКЕНИН КӨРСЕТЕДИ. АЙЕЛ АДАМ ЕРКЕККЕ АЛ ЕР КИСИ АЙЕЛ АДАМҒА УҚСАМАУЫ КЕРЕК ИСЛАМ ДИНИНДЕ БАРЛЫҚ АДАМЗАТҚА ТИІСТИ АЙТЫЛҒАН ҚҰРАНДА АЛЛАҺ ЛАҒЫНЕТТЕГЕН ҚАРҒЫС БОЛСЫН ДЕГЕН ЕРКЕККЕ УҚСАП ЖУРГЕН АЙЕЛГЕ. АЙЕЛ КИСИНИҢ ЕР КИСИГЕ УҚСАП ЖУРГЕНГЕ. БҰЛ ЖЕРДЕ ЖУРИС ТУРИСЫ КИІМІ ТУР КЕЛБЕТИ ИС ҚЫЙМЫЛЫ БАРЛЫҒЫ КИРЕД.<br>ИСЛАМ ДІНИНЕ МҰСЫЛМАНДАРҒА ЖАЛА ЖАУЫП ҚАРАЛАП БОСҚА ӨЗДЕРИҢЕ КУНА АРТПАҢДАР АЛЛАҺ ҚҰДИРЕТТИ БАРИН КӨРУШИ БИЛУШІ ЖƏНЕ ЕСТУШИ. ОСЫ ЖАЛҒАН ӨМИРДЕДЕ АХИРЕТТЕ ЕШКИМ ЕШКИМ УШИН ЖАУАП БЕРМЕЙДИ СОНЫ ҰМЫТПАҒАНЫМЫЗ ЖӨН.",0
207,207.0,207.0,,,,مۇسلماندارغا ەڭ قاۋىپتى توپ ناماز وقىماسامدا جۇرەگىم تازا دەيتىن مۇرجي توبى، مۇرجيلار قىبلاغا قاراغان ياھۇدتاندا بەتەر،,0
208,208.0,208.0,,,,Алла ози сактасын сідік ірің иттерден малғұн иттер каншама жазыксыз жастарды құртып өмірлерін сындырып мрази баска елде отырп алып ірітіп шірітіп,0
209,209.0,209.0,,,,"Вахабиттер салафиттердңн ауыздарына ағызып,көттеріне ағаш  тығу керек.",0
210,210.0,210.0,,,,8 аз ондайларга 35 жыл беру керек болмаса манги баки бас бостандығына айыру керек типа такуа сымактар,0
211,211.0,211.0,,,,"Басы жоқ аяғы жоқ ,не қойылым,мағынасы бар бірақ дұрыс жеткізе алмадыңыздар",0
212,212.0,212.0,,,,Сақалдылар мен хиджап тағылар  адасқанда сақалсыздар мен жалаңбастар тура жолдама аузубилла қоғам қашан реттеледі екен,0
213,213.0,213.0,,,,"не увлекайтесь пацаны , это не игрушки",0
214,214.0,214.0,,,,Алла сактасын! жумактын килти ананын аягынын астында жумакты ешкайдан издемендеп дегенгой. каншалыкты аке шешеге ауыр. сондай болсын деп тарбие берген жокгой аке шеше. санасына бермесе аке шешенин жазыгы не. казактар ойланайык.,0
215,215.0,215.0,,,,казак жастары .))) казак елiнiн болашагы екенiмiздi естен шыгармайыкшы.ата анамызды ойлайык.,0
216,216.0,216.0,,,,дұрыс осындайдың алдын алу керек,0
217,217.0,,,,,Сирияда болып жатқан соғыс дұрыс соғыс капірлерге тағутарға қарсы соғыс болып жатыр қай ел өзіні мұсылман елміз дес бірақ ол елде шариғат заңымен басқармаса ол елді басқарып жатқандар тағут мүшрік есептеледі,0
218,218.0,,,,,Біреугедін көніліне  күлкі білеуіне мұң ұялататын корініс . Аллах адастырмасын бәрімізде бала бар жаман жазбаныздар,0
219,219.0,,,,,8жыл коршиси сол баягы халатпен жур))),0
220,220.0,,,,,Ои кешириниздер абаиланыздар,0
221,221.0,,,,,Абаила,0
222,222.0,,,,,Қойыңыздар бұл жерде ата ананың түк кінәсі жоқ ол ортаға байланысты олай анасының көзінше айтуға болмайды ана жүрегі көтермейді ондай сөзді оның орнына өздеріңізді қойып көріңіздер обал ғой кім болсада баласын жамандыққа қисын,0
223,223.0,,,,,Алла сактасн,0
224,224.0,,,,,Өздерің жұректерің ненің жақсы жаман екенін біледіғо не дін туралы бастарыңды қатырасыңдар тыныш өмір сүріңдершеіш семіздікті тек қойғана көтерген соны ұмытпаңдар,0
225,225.0,,,,,мəні жоқ мағанасы жоқ.Түсініксіз,0
226,226.0,,,,,Емшегі жабық ана табылмадыма,0
227,227.0,,,,,"Әкен өледі сакал өсірме ,аган өледі мурт өсірме деушеді бурынгы аталар   осындаи пәленін алдын алган екенгой,әдеп гурыпка салтсанага калкалай керек әитпесе  адасамыз ,салт гасырлар бойы сарапталган кодымыз гой осынын кашан кәдіріне жетеміз.",0
228,228.0,,,,,Не басы жок не аягы жок.режисерларымызда бир роликти тусиникте етип тусире алмайды ал киноларды айтпайак койайык,0
229,229.0,,,,,Оданда балык аулап журмисинба рахатко сол,0
230,230.0,,,,,Иман жүректе,0
231,231.0,,,,,Ата анасы кыйын болды аке шеше жылмасын,0
232,232.0,,,,,Бахабист  демендер.,0
233,233.0,,,,,Ай котти кысып жургенге не жетсин,0
234,234.0,,,,,Жазыксыз Ана байгус киналады.,0
235,235.0,,,,,тупой,0
236,236.0,,,,,Құдайым Аллам Жаратқан ием сақтай гөр.,0
237,237.0,,,,,Ана отирик сакал не ол биконсник,0
238,238.0,,,,,Актёрлар емес мыналар мен жаксы ойнаймын ба деп калдым гой,0
239,239.0,,,,,"Омиримде тойдан саркытсыз кайткан аке-шешени кордим,😂",0
240,240.0,,,,,"БАЛАҢА ДІНДІ ӨЗІҢ ҮЙРЕТПЕСЕҢ , ЕРТЕҢ  САУСАҒЫҢДЫ ШАЙНАЙСЫң.",0
241,241.0,,,,,сириямен соғысғанша еліңді қорға арамдар,0
242,242.0,,,,,"Кетші кырткан видео ғой, баскаша тусире алмадындарма ))) ай әйтеуір бурмалап тусиресиндер",0
243,243.0,,,,,"Осындай видиолар көп болса екен,<br>Қайдағы жоқ Америка мен Шет елдің ютубын дамытқанша осы өзіміздің Қазақтың дəрежесін көтерейік,<br>Дұрыс тəрбие бəрі-бəрі ата-анаға байланысты ойнайық бауырлар Сирияға кетіп адаспайықшы,<br>Өзіміздің ата-бабамыз оқыған Намаз жолымен жүрейікші!!!",0
244,244.0,,,,,Ассалаумагалейкум. Мен жакында Араб амирлигинде болдым. Ол жакта биздикилер секилди сакалдарын кылтитып журген мусылман жок.  Бир адам жок балагын кесип журген.,0
245,245.0,,,,,"ЕҢ БИРИНШИ ƏКЕ МЕН АНАСЫ ӨЗДЕРИ АЛЛАНЫҢ ДІНИН БИЛИП ШАРИҒАТПЕН ҰЛ ҚВЗДАРВНА ТƏРБИЕ БЕРИП ӨСИРСЕ БАЛДАРДА ҚЫЗДАРДА БЫЛЫҚҚАДА КУНАЛИ ИСТЕРГЕ ЖАМАНДЫҚТАРҒА АДАСЫП ӨЗГЕЛЕРГЕ ЕРИП КЕТПЕС ЕДИ. АЛЛАНЫҢ ИСЛАМ ДІНИ ОЛ ХАҚ ДІН МЕЙІРІМДІЛІК ПЕН ТЕК БЕЙБІТШИЛИККЕ ШАҚЫРАТЫН ДІН. УАХАБИСТТЕР ӨЗГЕ ҰЛТТАРДЫҢ ТЕРРОРИСТЕРИ ҚАЗАҚТАРДЫҢ ДІНИ БИЛИМСИЗДИГИН АТА АНАНЫҢ БАЛДАРЫН ҚАРАУСЫЗ ҚАЛДЫРҒАНЫН ПАЙДАЛАНЫП ЖАСТАРДЫ АДАСТЫРЫП ӨЗ МУДДЕЛЕРИНЕ ПАЙДАЛАНЫП ЖАТҚАН ИСЛАМ АТЫН ЖАМЫЛҒАН ҚОЙ ТЕРИСИН ЖАМЫЛҒАН ҚАСҚЫРДАЙ ИСЛАМ ДИНИНЕ  ЕШ ҚАТЫСЫ ЖОҚ БАР БОЛҒАНЫ ТЕРРОРИСТТЕРДІҢ САЯСАТЫ. АЛ БИЗДИҢ ЖАСТАРЫМЫЗ АҚИҚАТТЫ АЛЛАНЫҢ ИСЛАМ ДІНИН ІЗДЕП СОЛАРДЫҢ ҚҰРБАНЫ БОЛУДА. ДУНИЕ ЖУЗИНДЕ НЕ БОЛСАДА БАРИ САЯСАТ. СОНДЫҚТАН АРБИР АТА АНА ҰЛ ҚЫЗДАРЫНА ӨЗГЕДЕН УЙРЕНГЕНШЕ ӨЗДЕРИ УЙРЕНИП МЕШИТТЕН ИСЛАМ ДІНИН ИМАМДАРДАН ҚМДБ-НЫҢ ҰЛ ҚЫЗДАРЫНЫҢ ҚҰЛАҒЫНА ҚҰЙЫП САНАЛАРЫНА СИҢИРИП ОТЫРУЛАРЫ КЕРЕК. ИСЛАМ ДІНИН АТА АНАСЫНАН БИЛИП ӨСКЕН БАЛА  ХАҚТЫ ОЛ ЕШҚАШАН ӨЗГЕЛЕРГЕ ЕРИП САЯСАТТЫҢ ҚҰРБАНЫ ТЕРРОРИСТТЕРДИҢ ҚОЛ ШОҚПАРЫ БОЛЫП КЕТПЕЙДИ!!! АРБИР АТА АНА ӨЗ БАЛАСЫНА ЖАУАПТЫ ЕКИ ДУНИЕДЕДЕ ЖАҚСЫҒА УЙРЕТСЕ ЖАҚСЫНЫҢ УЛГИСИ БОЛА АЛСА ЖАҚСЫЛЫҒЫН ЖЕМИСИН КӨРЕДИ ЕШТЕҢЕ УЙРЕТПЕСЕ ЖАҚСЫ УЛГИ БОЛА АЛМАСА ТЕК ЗАРЫН ШЕГЕДИ. АЛЛАҺ ҚАСИЕТТИ ҚҰРАНДА ПЕНДЕЛЕРИН ТЕК ЖАҚСЫЛЫҚҚА БҰЙЫРЫП ҚАНДАЙ БҰЙРЫҚ ҚАНДАЙ ТЫЙЫМ БОЛСАДА, ЖАҚСЫЛЫҚҚА ШАҚЫРЫП ҚАНДАЙ АМАЛ БОЛСАДА БАРЛЫҚ ЖАМАНДЫҚ АТАУЛЫДАН ТЫЙЫП ҚОРҒАП ЕСКЕРТКЕН. ЕГЕР АЙЕЛ АДАМДАРҒА ЖАУЛЫҚ КИУГЕ БУЙЫРСА АЛЛАҺ ҚҰРАНДА БАРЛЫҚ КӨРСЕҚЫЗАРЛЫҚТАН ЗИНАДАН ҚОРҒАУ УШИН. ОДАН ҚОРҚАТЫН ЕШТЕҢЕ ЖОҚ ЖАУЛЫҚ ЖАПСА АРЫН САҚТАП АЛЛАНЫҢ БҰЙРЫҒЫН ОРЫНДАП ЖУР  АЙЕЛ ЗАТЫ. ЕРЛЕР САҚАЛ ҚОЙСА ЕРКЕК ЕКЕНИН АЙЕЛДЕН АЙЫРМАШЫЛЫҒЫ БАР ЕКЕНИН БИЛДИРИП ЖУР АРИНЕ ПАРЫЗ ЕМЕС АМАЛ БИРАҚ САҚАЛ ЕР АДАМНЫҢ ЕРКЕК ЕКЕНИН КӨРСЕТЕДИ. АЙЕЛ АДАМ ЕРКЕККЕ АЛ ЕР КИСИ АЙЕЛ АДАМҒА УҚСАМАУЫ КЕРЕК ИСЛАМ ДИНИНДЕ БАРЛЫҚ АДАМЗАТҚА ТИІСТИ АЙТЫЛҒАН ҚҰРАНДА АЛЛАҺ ЛАҒЫНЕТТЕГЕН ҚАРҒЫС БОЛСЫН ДЕГЕН ЕРКЕККЕ УҚСАП ЖУРГЕН АЙЕЛГЕ. АЙЕЛ КИСИНИҢ ЕР КИСИГЕ УҚСАП ЖУРГЕНГЕ. БҰЛ ЖЕРДЕ ЖУРИС ТУРИСЫ КИІМІ ТУР КЕЛБЕТИ ИС ҚЫЙМЫЛЫ БАРЛЫҒЫ КИРЕД.<br>ИСЛАМ ДІНИНЕ МҰСЫЛМАНДАРҒА ЖАЛА ЖАУЫП ҚАРАЛАП БОСҚА ӨЗДЕРИҢЕ КУНА АРТПАҢДАР АЛЛАҺ ҚҰДИРЕТТИ БАРИН КӨРУШИ БИЛУШІ ЖƏНЕ ЕСТУШИ. ОСЫ ЖАЛҒАН ӨМИРДЕДЕ АХИРЕТТЕ ЕШКИМ ЕШКИМ УШИН ЖАУАП БЕРМЕЙДИ СОНЫ ҰМЫТПАҒАНЫМЫЗ ЖӨН.",0
246,246.0,,,,,مۇسلماندارغا ەڭ قاۋىپتى توپ ناماز وقىماسامدا جۇرەگىم تازا دەيتىن مۇرجي توبى، مۇرجيلار قىبلاغا قاراغان ياھۇدتاندا بەتەر،,0
247,247.0,,,,,Алла ози сактасын сідік ірің иттерден малғұн иттер каншама жазыксыз жастарды құртып өмірлерін сындырып мрази баска елде отырп алып ірітіп шірітіп,0
248,248.0,,,,,"Вахабиттер салафиттердңн ауыздарына ағызып,көттеріне ағаш  тығу керек.",0
249,249.0,,,,,8 аз ондайларга 35 жыл беру керек болмаса манги баки бас бостандығына айыру керек типа такуа сымактар,0
250,250.0,,,,,"Басы жоқ аяғы жоқ ,не қойылым,мағынасы бар бірақ дұрыс жеткізе алмадыңыздар",0
251,251.0,,,,,Сақалдылар мен хиджап тағылар  адасқанда сақалсыздар мен жалаңбастар тура жолдама аузубилла қоғам қашан реттеледі екен,0
252,252.0,,,,,"не увлекайтесь пацаны , это не игрушки",0
253,253.0,,,,,Алла сактасын! жумактын килти ананын аягынын астында жумакты ешкайдан издемендеп дегенгой. каншалыкты аке шешеге ауыр. сондай болсын деп тарбие берген жокгой аке шеше. санасына бермесе аке шешенин жазыгы не. казактар ойланайык.,0
254,254.0,,,,,казак жастары .))) казак елiнiн болашагы екенiмiздi естен шыгармайыкшы.ата анамызды ойлайык.,0
255,255.0,,,,,дұрыс осындайдың алдын алу керек,0
256,,,,,,Сирияда болып жатқан соғыс дұрыс соғыс капірлерге тағутарға қарсы соғыс болып жатыр қай ел өзіні мұсылман елміз дес бірақ ол елде шариғат заңымен басқармаса ол елді басқарып жатқандар тағут мүшрік есептеледі,0
257,,,,,,Біреугедін көніліне  күлкі білеуіне мұң ұялататын корініс . Аллах адастырмасын бәрімізде бала бар жаман жазбаныздар,0
258,,,,,,8жыл коршиси сол баягы халатпен жур))),0
259,,,,,,Ои кешириниздер абаиланыздар,0
260,,,,,,Абаила,0
261,,,,,,Қойыңыздар бұл жерде ата ананың түк кінәсі жоқ ол ортаға байланысты олай анасының көзінше айтуға болмайды ана жүрегі көтермейді ондай сөзді оның орнына өздеріңізді қойып көріңіздер обал ғой кім болсада баласын жамандыққа қисын,0
262,,,,,,Алла сактасн,0
263,,,,,,Өздерің жұректерің ненің жақсы жаман екенін біледіғо не дін туралы бастарыңды қатырасыңдар тыныш өмір сүріңдершеіш семіздікті тек қойғана көтерген соны ұмытпаңдар,0
264,,,,,,мəні жоқ мағанасы жоқ.Түсініксіз,0
265,,,,,,Емшегі жабық ана табылмадыма,0
266,,,,,,"Әкен өледі сакал өсірме ,аган өледі мурт өсірме деушеді бурынгы аталар   осындаи пәленін алдын алган екенгой,әдеп гурыпка салтсанага калкалай керек әитпесе  адасамыз ,салт гасырлар бойы сарапталган кодымыз гой осынын кашан кәдіріне жетеміз.",0
267,,,,,,Не басы жок не аягы жок.режисерларымызда бир роликти тусиникте етип тусире алмайды ал киноларды айтпайак койайык,0
268,,,,,,Оданда балык аулап журмисинба рахатко сол,0
269,,,,,,Иман жүректе,0
270,,,,,,Ата анасы кыйын болды аке шеше жылмасын,0
271,,,,,,Бахабист  демендер.,0
272,,,,,,Ай котти кысып жургенге не жетсин,0
273,,,,,,Жазыксыз Ана байгус киналады.,0
274,,,,,,тупой,0
275,,,,,,Құдайым Аллам Жаратқан ием сақтай гөр.,0
276,,,,,,Ана отирик сакал не ол биконсник,0
277,,,,,,Актёрлар емес мыналар мен жаксы ойнаймын ба деп калдым гой,0
278,,,,,,"Омиримде тойдан саркытсыз кайткан аке-шешени кордим,😂",0
279,,,,,,"БАЛАҢА ДІНДІ ӨЗІҢ ҮЙРЕТПЕСЕҢ , ЕРТЕҢ  САУСАҒЫҢДЫ ШАЙНАЙСЫң.",0
280,,,,,,сириямен соғысғанша еліңді қорға арамдар,0
281,,,,,,"Кетші кырткан видео ғой, баскаша тусире алмадындарма ))) ай әйтеуір бурмалап тусиресиндер",0
282,,,,,,"Осындай видиолар көп болса екен,<br>Қайдағы жоқ Америка мен Шет елдің ютубын дамытқанша осы өзіміздің Қазақтың дəрежесін көтерейік,<br>Дұрыс тəрбие бəрі-бəрі ата-анаға байланысты ойнайық бауырлар Сирияға кетіп адаспайықшы,<br>Өзіміздің ата-бабамыз оқыған Намаз жолымен жүрейікші!!!",0
283,,,,,,Ассалаумагалейкум. Мен жакында Араб амирлигинде болдым. Ол жакта биздикилер секилди сакалдарын кылтитып журген мусылман жок.  Бир адам жок балагын кесип журген.,0
284,,,,,,"ЕҢ БИРИНШИ ƏКЕ МЕН АНАСЫ ӨЗДЕРИ АЛЛАНЫҢ ДІНИН БИЛИП ШАРИҒАТПЕН ҰЛ ҚВЗДАРВНА ТƏРБИЕ БЕРИП ӨСИРСЕ БАЛДАРДА ҚЫЗДАРДА БЫЛЫҚҚАДА КУНАЛИ ИСТЕРГЕ ЖАМАНДЫҚТАРҒА АДАСЫП ӨЗГЕЛЕРГЕ ЕРИП КЕТПЕС ЕДИ. АЛЛАНЫҢ ИСЛАМ ДІНИ ОЛ ХАҚ ДІН МЕЙІРІМДІЛІК ПЕН ТЕК БЕЙБІТШИЛИККЕ ШАҚЫРАТЫН ДІН. УАХАБИСТТЕР ӨЗГЕ ҰЛТТАРДЫҢ ТЕРРОРИСТЕРИ ҚАЗАҚТАРДЫҢ ДІНИ БИЛИМСИЗДИГИН АТА АНАНЫҢ БАЛДАРЫН ҚАРАУСЫЗ ҚАЛДЫРҒАНЫН ПАЙДАЛАНЫП ЖАСТАРДЫ АДАСТЫРЫП ӨЗ МУДДЕЛЕРИНЕ ПАЙДАЛАНЫП ЖАТҚАН ИСЛАМ АТЫН ЖАМЫЛҒАН ҚОЙ ТЕРИСИН ЖАМЫЛҒАН ҚАСҚЫРДАЙ ИСЛАМ ДИНИНЕ  ЕШ ҚАТЫСЫ ЖОҚ БАР БОЛҒАНЫ ТЕРРОРИСТТЕРДІҢ САЯСАТЫ. АЛ БИЗДИҢ ЖАСТАРЫМЫЗ АҚИҚАТТЫ АЛЛАНЫҢ ИСЛАМ ДІНИН ІЗДЕП СОЛАРДЫҢ ҚҰРБАНЫ БОЛУДА. ДУНИЕ ЖУЗИНДЕ НЕ БОЛСАДА БАРИ САЯСАТ. СОНДЫҚТАН АРБИР АТА АНА ҰЛ ҚЫЗДАРЫНА ӨЗГЕДЕН УЙРЕНГЕНШЕ ӨЗДЕРИ УЙРЕНИП МЕШИТТЕН ИСЛАМ ДІНИН ИМАМДАРДАН ҚМДБ-НЫҢ ҰЛ ҚЫЗДАРЫНЫҢ ҚҰЛАҒЫНА ҚҰЙЫП САНАЛАРЫНА СИҢИРИП ОТЫРУЛАРЫ КЕРЕК. ИСЛАМ ДІНИН АТА АНАСЫНАН БИЛИП ӨСКЕН БАЛА  ХАҚТЫ ОЛ ЕШҚАШАН ӨЗГЕЛЕРГЕ ЕРИП САЯСАТТЫҢ ҚҰРБАНЫ ТЕРРОРИСТТЕРДИҢ ҚОЛ ШОҚПАРЫ БОЛЫП КЕТПЕЙДИ!!! АРБИР АТА АНА ӨЗ БАЛАСЫНА ЖАУАПТЫ ЕКИ ДУНИЕДЕДЕ ЖАҚСЫҒА УЙРЕТСЕ ЖАҚСЫНЫҢ УЛГИСИ БОЛА АЛСА ЖАҚСЫЛЫҒЫН ЖЕМИСИН КӨРЕДИ ЕШТЕҢЕ УЙРЕТПЕСЕ ЖАҚСЫ УЛГИ БОЛА АЛМАСА ТЕК ЗАРЫН ШЕГЕДИ. АЛЛАҺ ҚАСИЕТТИ ҚҰРАНДА ПЕНДЕЛЕРИН ТЕК ЖАҚСЫЛЫҚҚА БҰЙЫРЫП ҚАНДАЙ БҰЙРЫҚ ҚАНДАЙ ТЫЙЫМ БОЛСАДА, ЖАҚСЫЛЫҚҚА ШАҚЫРЫП ҚАНДАЙ АМАЛ БОЛСАДА БАРЛЫҚ ЖАМАНДЫҚ АТАУЛЫДАН ТЫЙЫП ҚОРҒАП ЕСКЕРТКЕН. ЕГЕР АЙЕЛ АДАМДАРҒА ЖАУЛЫҚ КИУГЕ БУЙЫРСА АЛЛАҺ ҚҰРАНДА БАРЛЫҚ КӨРСЕҚЫЗАРЛЫҚТАН ЗИНАДАН ҚОРҒАУ УШИН. ОДАН ҚОРҚАТЫН ЕШТЕҢЕ ЖОҚ ЖАУЛЫҚ ЖАПСА АРЫН САҚТАП АЛЛАНЫҢ БҰЙРЫҒЫН ОРЫНДАП ЖУР  АЙЕЛ ЗАТЫ. ЕРЛЕР САҚАЛ ҚОЙСА ЕРКЕК ЕКЕНИН АЙЕЛДЕН АЙЫРМАШЫЛЫҒЫ БАР ЕКЕНИН БИЛДИРИП ЖУР АРИНЕ ПАРЫЗ ЕМЕС АМАЛ БИРАҚ САҚАЛ ЕР АДАМНЫҢ ЕРКЕК ЕКЕНИН КӨРСЕТЕДИ. АЙЕЛ АДАМ ЕРКЕККЕ АЛ ЕР КИСИ АЙЕЛ АДАМҒА УҚСАМАУЫ КЕРЕК ИСЛАМ ДИНИНДЕ БАРЛЫҚ АДАМЗАТҚА ТИІСТИ АЙТЫЛҒАН ҚҰРАНДА АЛЛАҺ ЛАҒЫНЕТТЕГЕН ҚАРҒЫС БОЛСЫН ДЕГЕН ЕРКЕККЕ УҚСАП ЖУРГЕН АЙЕЛГЕ. АЙЕЛ КИСИНИҢ ЕР КИСИГЕ УҚСАП ЖУРГЕНГЕ. БҰЛ ЖЕРДЕ ЖУРИС ТУРИСЫ КИІМІ ТУР КЕЛБЕТИ ИС ҚЫЙМЫЛЫ БАРЛЫҒЫ КИРЕД.<br>ИСЛАМ ДІНИНЕ МҰСЫЛМАНДАРҒА ЖАЛА ЖАУЫП ҚАРАЛАП БОСҚА ӨЗДЕРИҢЕ КУНА АРТПАҢДАР АЛЛАҺ ҚҰДИРЕТТИ БАРИН КӨРУШИ БИЛУШІ ЖƏНЕ ЕСТУШИ. ОСЫ ЖАЛҒАН ӨМИРДЕДЕ АХИРЕТТЕ ЕШКИМ ЕШКИМ УШИН ЖАУАП БЕРМЕЙДИ СОНЫ ҰМЫТПАҒАНЫМЫЗ ЖӨН.",0
285,,,,,,مۇسلماندارغا ەڭ قاۋىپتى توپ ناماز وقىماسامدا جۇرەگىم تازا دەيتىن مۇرجي توبى، مۇرجيلار قىبلاغا قاراغان ياھۇدتاندا بەتەر،,0
286,,,,,,Алла ози сактасын сідік ірің иттерден малғұн иттер каншама жазыксыз жастарды құртып өмірлерін сындырып мрази баска елде отырп алып ірітіп шірітіп,0
287,,,,,,"Вахабиттер салафиттердңн ауыздарына ағызып,көттеріне ағаш  тығу керек.",0
288,,,,,,8 аз ондайларга 35 жыл беру керек болмаса манги баки бас бостандығына айыру керек типа такуа сымактар,0
289,,,,,,"Басы жоқ аяғы жоқ ,не қойылым,мағынасы бар бірақ дұрыс жеткізе алмадыңыздар",0
290,,,,,,Сақалдылар мен хиджап тағылар  адасқанда сақалсыздар мен жалаңбастар тура жолдама аузубилла қоғам қашан реттеледі екен,0
291,,,,,,"не увлекайтесь пацаны , это не игрушки",0
292,,,,,,Алла сактасын! жумактын килти ананын аягынын астында жумакты ешкайдан издемендеп дегенгой. каншалыкты аке шешеге ауыр. сондай болсын деп тарбие берген жокгой аке шеше. санасына бермесе аке шешенин жазыгы не. казактар ойланайык.,0
293,,,,,,казак жастары .))) казак елiнiн болашагы екенiмiздi естен шыгармайыкшы.ата анамызды ойлайык.,0
294,,,,,,дұрыс осындайдың алдын алу керек,0
